Minor,9/21/2018 11:48:21,9/21/18 11:48,0:00:34,BLRDME-MCM-O-I614-01,Non service-affecting,DOC-1-2,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:48:26,9/21/18 11:48,0:00:03,BLRBID-MCN-O-I614-01,Non service-affecting,OPTMON-1-11-5,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,WSS Flex | C-Band w/OPM | 9x1,No
Minor,9/21/2018 11:48:31,9/21/18 11:49,0:00:35,BLRBID-MCN-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:48:37,9/21/18 11:49,0:00:32,BLRVNG-MCN-O-I614-01,Non service-affecting,DOC-3-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:48:39,9/21/18 11:49,0:00:42,BLRBID-MCN-O-I614-01,Non service-affecting,DOC-2-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:48:41,9/21/18 11:49,0:00:28,BLRJYN-MCM-O-I614-01,Non service-affecting,DOC-2-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:48:58,9/21/18 11:50,0:01:13,BLRAID-MCD-O-I614-01,Non service-affecting,NMCC-1-2-9-2-1,"Channel Degrade, CENTERFREQ=195.800000",SIGNAL_DEGRADE_OCH,No,No,Communication,Signal Degraded,SMD Flex | C-Band | 8x1,No
Minor,9/21/2018 11:49:00,9/21/18 11:49,0:00:36,BLRVNG-MCN-O-I614-01,Non service-affecting,DOC-1-2,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Warning,9/21/2018 11:49:02,9/21/18 11:51,0:02:04,BLRBID-MCN-O-I614-01,Unknown,OTDRCFG-3-14-8,OTDR Trace In Progress,TRC_INPROGRESS,No,No,Service Report,Test In Progress,ESAM | C-Band w/OSC | 1xSFP,No
Warning,9/21/2018 11:49:03,9/21/18 11:51,0:02:06,BLRJYN-MCM-O-I614-01,Unknown,OTDRCFG-1-14-8,OTDR Trace In Progress,TRC_INPROGRESS,No,No,Service Report,Test In Progress,ESAM | C-Band w/OSC | 1xSFP,No
Minor,9/21/2018 11:49:11,9/21/18 11:49,0:00:31,BLRVNG-MCN-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:49:14,9/21/18 11:50,0:00:52,BLRDME-MCM-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:49:14,9/21/18 11:49,0:00:31,BLRVNG-MCN-O-I614-01,Non service-affecting,DOC-3-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:49:27,9/21/18 11:49,0:00:03,BLRBID-MCN-O-I614-01,Non service-affecting,OTM4-2-8-1,OTU BDI,BDI_OTU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:49:27,9/21/18 11:49,0:00:03,BLRBID-MCN-O-I614-01,Non service-affecting,OTM4-2-8-1,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:49:27,9/21/18 11:50,0:00:37,BLRHLY-MCM-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Critical,9/21/2018 11:49:29,9/21/18 11:49,0:00:01,BLRDME-MCM-O-I614-01,Service-affecting,OTM4-2-10-1,Loss Of Channel,LOCH,No,No,Communication,Signal Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Major,9/21/2018 11:49:30,9/21/18 11:49,0:00:01,BLRDME-MCM-O-I614-01,Service-affecting,OTM4-2-10-1,Rx Channel Power Out Of Range,RX_CH_PWR_OOR,No,No,Equipment,Receive Power Range Exceeded,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/21/2018 11:49:30,9/21/18 11:49,0:00:01,BLRDME-MCM-O-I614-01,Service-affecting,OTM4-2-10-1,Loss Of Clock,RTCLK,No,No,Timing,Real Time Clock Failure,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:49:38,9/21/18 11:49,0:00:20,BLRJYN-MCM-O-I614-01,Non service-affecting,OTM4-3-6-1,OTU BDI,BDI_OTU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:49:38,9/21/18 11:49,0:00:20,BLRJYN-MCM-O-I614-01,Non service-affecting,OTM4-3-6-1,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:49:41,9/21/18 11:50,0:00:31,BLRVNG-MCN-O-I614-01,Non service-affecting,DOC-1-2,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Major,9/21/2018 11:49:44,9/21/18 11:49,0:00:01,BLRJYN-MCM-O-I614-01,Service-affecting,OTM4-3-6-1,Rx Channel Power Out Of Range,RX_CH_PWR_OOR,No,No,Equipment,Receive Power Range Exceeded,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:49:46,9/21/18 11:49,0:00:09,BLRDME-MCM-O-I614-01,Non service-affecting,AMP-1-8-6,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Minor,9/21/2018 11:49:46,9/21/18 11:49,0:00:03,BLRJYN-MCM-O-I614-01,Non service-affecting,OPTMON-3-9-11,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,WSS Flex | C-Band w/OPM | 9x1,No
Minor,9/21/2018 11:49:46,9/21/18 11:49,0:00:09,BLRJYN-MCM-O-I614-01,Non service-affecting,OPTMON-3-14-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,ESAM | C-Band w/OSC | 1xSFP,No
Minor,9/21/2018 11:49:46,9/21/18 11:50,0:00:29,BLRJYN-MCM-O-I614-01,Non service-affecting,AMP-3-13-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Minor,9/21/2018 11:49:46,9/21/18 11:50,0:00:29,BLRJYN-MCM-O-I614-01,Non service-affecting,OPTMON-3-11-21,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,WSS Flex | C-Band w/OPM | 9x1,No
Minor,9/21/2018 11:49:48,9/21/18 11:49,0:00:10,BLRJYN-MCM-O-I614-01,Non service-affecting,OTM2-3-6-11,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:49:48,9/21/18 11:49,0:00:10,BLRJYN-MCM-O-I614-01,Non service-affecting,OTM2-3-6-10,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Major,9/21/2018 11:49:49,9/21/18 11:49,0:00:04,BLRJYN-MCM-O-I614-01,Service-affecting,OPTMON-3-9-11,Loss Of Signal,LOS_OTS,No,No,Communication,Signal Fail,WSS Flex | C-Band w/OPM | 9x1,No
Major,9/21/2018 11:49:49,9/21/18 11:49,0:00:04,BLRJYN-MCM-O-I614-01,Service-affecting,OPTMON-2-5-7,Loss Of Signal,LOS_OTS,No,No,Communication,Signal Fail,WSS Flex | C-Band w/OPM | 9x1,No
Minor,9/21/2018 11:49:53,9/21/18 11:50,0:00:23,BLRJYN-MCM-O-I614-01,Non service-affecting,OPTMON-3-9-11,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,WSS Flex | C-Band w/OPM | 9x1,No
Critical,9/21/2018 11:49:55,9/21/18 11:49,0:00:02,BLRBID-MCN-O-I614-01,Service-affecting,OTM4-3-6-1,Loss Of Channel,LOCH,No,No,Communication,Signal Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Major,9/21/2018 11:49:57,9/21/18 11:50,0:00:08,BLRBID-MCN-O-I614-01,Service-affecting,OTM4-3-6-1,Rx Channel Power Out Of Range,RX_CH_PWR_OOR,No,No,Equipment,Receive Power Range Exceeded,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/21/2018 11:49:57,9/21/18 11:49,0:00:01,BLRBID-MCN-O-I614-01,Service-affecting,OTM4-3-6-1,Loss Of Clock,RTCLK,No,No,Timing,Real Time Clock Failure,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:49:58,9/21/18 11:57,0:07:39,BLRDME-MCM-O-I614-01,Non service-affecting,NMCC-2-2-9-1-1,"Channel Degrade, CENTERFREQ=195.750000",SIGNAL_DEGRADE_OCH,No,No,Communication,Signal Degraded,SMD Flex | C-Band | 8x1,No
Minor,9/21/2018 11:50:09,9/21/18 11:51,0:00:53,BLRJYN-MCM-O-I614-01,Non service-affecting,DOC-3-2,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:50:11,9/21/18 11:50,0:00:04,BLRJYN-MCM-O-I614-01,Non service-affecting,OPTMON-3-11-2,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,WSS Flex | C-Band w/OPM | 9x1,No
Minor,9/21/2018 11:50:11,9/21/18 11:50,0:00:43,BLRJYN-MCM-O-I614-01,Non service-affecting,DOC-3-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:50:44,9/21/18 11:51,0:00:27,BLRDME-MCM-O-I614-01,Non service-affecting,OPTMON-1-11-7,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,WSS Flex | C-Band w/OPM | 9x1,No
Minor,9/21/2018 11:50:44,9/21/18 11:51,0:00:27,BLRDME-MCM-O-I614-01,Non service-affecting,AMP-1-8-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Minor,9/21/2018 11:50:44,9/21/18 11:51,0:00:27,BLRDME-MCM-O-I614-01,Non service-affecting,OPTMON-1-9-21,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,WSS Flex | C-Band w/OPM | 9x1,No
Minor,9/21/2018 11:50:44,9/21/18 11:50,0:00:05,BLRDME-MCM-O-I614-01,Non service-affecting,OPTMON-1-7-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,ESAM | C-Band w/OSC | 1xSFP,No
Minor,9/21/2018 11:50:44,9/21/18 11:50,0:00:05,BLRJYN-MCM-O-I614-01,Non service-affecting,AMP-3-13-6,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Minor,9/21/2018 11:51:00,9/21/18 11:51,0:00:37,BLRHLY-MCM-O-I614-01,Non service-affecting,DOC-1-2,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:51:07,9/21/18 11:51,0:00:40,BLRDME-MCM-O-I614-01,Non service-affecting,DOC-1-2,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Critical,9/21/2018 11:51:14,9/21/18 11:51,0:00:08,BLRBID-MCN-O-I614-01,Service-affecting,OTM4-1-10-1,Loss Of Channel,LOCH,No,No,Communication,Signal Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Major,9/21/2018 11:51:15,9/21/18 11:51,0:00:20,BLRBID-MCN-O-I614-01,Non service-affecting,OTM2-1-10-10,Far End Protection Line Fail,FEPRLF,No,No,Protection,Protection Switch Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Major,9/21/2018 11:51:15,9/21/18 11:51,0:00:20,BLRBID-MCN-O-I614-01,Non service-affecting,OTM2-1-10-11,Far End Protection Line Fail,FEPRLF,No,No,Protection,Protection Switch Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Major,9/21/2018 11:51:22,9/21/18 11:51,0:00:12,BLRBID-MCN-O-I614-01,Service-affecting,OTM4-1-10-1,Rx Channel Power Out Of Range,RX_CH_PWR_OOR,No,No,Equipment,Receive Power Range Exceeded,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/21/2018 11:51:22,9/21/18 11:51,0:00:01,BLRBID-MCN-O-I614-01,Service-affecting,OTM4-1-10-1,Loss Of Clock,RTCLK,No,No,Timing,Real Time Clock Failure,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:51:23,9/21/18 11:51,0:00:11,BLRBID-MCN-O-I614-01,Non service-affecting,OTM4-1-10-1,OTU BDI,BDI_OTU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:51:23,9/21/18 11:51,0:00:11,BLRBID-MCN-O-I614-01,Non service-affecting,OTM4-1-10-1,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:51:24,9/21/18 11:51,0:00:10,BLRBID-MCN-O-I614-01,Non service-affecting,OTM2-1-10-8,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:51:24,9/21/18 11:51,0:00:10,BLRBID-MCN-O-I614-01,Non service-affecting,OTM2-1-10-11,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:51:24,9/21/18 11:51,0:00:10,BLRBID-MCN-O-I614-01,Non service-affecting,OTM2-1-10-10,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/21/2018 11:51:24,9/21/18 11:51,0:00:10,BLRVNG-MCN-O-I614-01,Service-affecting,OTM4-3-10-1,Loss Of Channel,LOCH,No,No,Communication,Signal Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Major,9/21/2018 11:51:34,9/21/18 11:51,0:00:06,BLRVNG-MCN-O-I614-01,Service-affecting,OTM4-3-10-1,Rx Channel Power Out Of Range,RX_CH_PWR_OOR,No,No,Equipment,Receive Power Range Exceeded,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/21/2018 11:51:34,9/21/18 11:51,0:00:01,BLRVNG-MCN-O-I614-01,Service-affecting,OTM4-3-10-1,Loss Of Clock,RTCLK,No,No,Timing,Real Time Clock Failure,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/21/2018 11:56:58,9/21/18 12:04,0:07:44,BLRBID-MCN-O-I614-01,Service-affecting,ETH10G-1-10-8,Laser Off Far End Failure Triggered,FEF_OCH,No,No,Equipment,Transmit Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/21/2018 11:56:58,9/21/18 12:04,0:07:44,BLRBID-MCN-O-I614-01,Service-affecting,ETH10G-1-10-8,Remote Fault,REM_FLT,No,No,Communication,Remote Fault,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:56:58,9/21/18 11:56,0:00:01,BLRVNG-MCN-O-I614-01,Non service-affecting,OTM2-3-10-8,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:56:58,9/21/18 11:57,0:00:02,BLRVNG-MCN-O-I614-01,Non service-affecting,OTM4-3-10-1,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:56:58,9/21/18 11:56,0:00:01,BLRVNG-MCN-O-I614-01,Non service-affecting,OTM2-3-10-11,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:56:58,9/21/18 11:56,0:00:01,BLRVNG-MCN-O-I614-01,Non service-affecting,OTM2-3-10-10,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:56:58,9/21/18 11:57,0:00:02,BLRVNG-MCN-O-I614-01,Non service-affecting,OTM4-3-10-1,OTU BDI,BDI_OTU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:57:00,9/21/18 11:57,0:00:01,BLRBID-MCN-O-I614-01,Non service-affecting,OTM4-3-6-1,OTU BDI,BDI_OTU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:57:00,9/21/18 11:57,0:00:01,BLRBID-MCN-O-I614-01,Non service-affecting,OTM4-3-6-1,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:57:00,9/21/18 11:57,0:00:01,BLRBID-MCN-O-I614-01,Non service-affecting,OTM2-3-6-11,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:57:00,9/21/18 11:57,0:00:01,BLRBID-MCN-O-I614-01,Non service-affecting,OTM2-3-6-10,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/21/2018 11:57:00,9/21/18 12:04,0:07:37,BLRVNG-MCN-O-I614-01,Service-affecting,ETH10G-3-10-8,Remote Fault,REM_FLT,No,No,Communication,Remote Fault,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/21/2018 11:57:00,9/21/18 12:04,0:07:37,BLRVNG-MCN-O-I614-01,Service-affecting,ETH10G-3-10-8,Laser Off Far End Failure Triggered,FEF_OCH,No,No,Equipment,Transmit Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/21/2018 11:57:01,9/21/18 12:02,0:05:21,BLRBID-MCN-O-I614-01,Service-affecting,ETH10G-3-6-11,Laser Off Far End Failure Triggered,FEF_OCH,No,No,Equipment,Transmit Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/21/2018 11:57:01,9/21/18 12:02,0:05:21,BLRBID-MCN-O-I614-01,Service-affecting,ETH10G-3-6-11,Remote Fault,REM_FLT,No,No,Communication,Remote Fault,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/21/2018 11:57:01,9/21/18 12:02,0:05:40,BLRJYN-MCM-O-I614-01,Service-affecting,ETH10G-3-6-11,Laser Off Far End Failure Triggered,FEF_OCH,No,No,Equipment,Transmit Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/21/2018 11:57:02,9/21/18 12:02,0:05:20,BLRBID-MCN-O-I614-01,Service-affecting,ETH10G-3-6-10,Remote Fault,REM_FLT,No,No,Communication,Remote Fault,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:57:02,9/21/18 11:57,0:00:21,BLRDME-MCM-O-I614-01,Non service-affecting,DOC-1-2,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Major,9/21/2018 11:57:02,9/21/18 11:57,0:00:02,BLRJYN-MCM-O-I614-01,Service-affecting,OPTMON-2-5-22,Loss Of Signal,LOS_OTS,No,No,Communication,Signal Fail,WSS Flex | C-Band w/OPM | 9x1,No
Critical,9/21/2018 11:57:02,9/21/18 12:02,0:05:39,BLRJYN-MCM-O-I614-01,Service-affecting,ETH10G-3-6-11,Remote Fault,REM_FLT,No,No,Communication,Remote Fault,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:57:03,9/21/18 11:57,0:00:27,BLRHLY-MCM-O-I614-01,Non service-affecting,DOC-1-2,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Critical,9/21/2018 11:57:03,9/21/18 11:57,0:00:10,BLRJYN-MCM-O-I614-01,Service-affecting,ETH10G-3-6-10,Local Fault,LOC_FLT,No,No,Processing,Local Fault,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:57:03,9/21/18 11:57,0:00:33,BLRVNG-MCN-O-I614-01,Non service-affecting,DOC-1-2,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:57:03,9/21/18 11:57,0:00:31,BLRVNG-MCN-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Critical,9/21/2018 11:57:13,9/21/18 12:02,0:05:28,BLRJYN-MCM-O-I614-01,Service-affecting,ETH10G-3-6-10,Remote Fault,REM_FLT,No,No,Communication,Remote Fault,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:57:29,9/21/18 11:57,0:00:01,BLRJYN-MCM-O-I614-01,Non service-affecting,DOC-3-2,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Critical,9/21/2018 11:57:30,9/21/18 11:57,0:00:12,BLRBID-MCN-O-I614-01,Service-affecting,OPTMON-2-5-22,Loss Of Signal,LOS_OTS,No,No,Communication,Signal Fail,WSS Flex | C-Band w/OPM | 9x1,No
Critical,9/21/2018 11:57:30,9/21/18 12:05,0:08:29,BLRBID-MCN-O-I614-01,Service-affecting,ETH10G-2-8-11,Laser Off Far End Failure Triggered,FEF_OCH,No,No,Equipment,Transmit Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/21/2018 11:57:30,9/21/18 12:05,0:08:29,BLRBID-MCN-O-I614-01,Service-affecting,ETH10G-2-8-11,Remote Fault,REM_FLT,No,No,Communication,Remote Fault,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:57:30,9/21/18 11:57,0:00:00,BLRBID-MCN-O-I614-01,Non service-affecting,OTM4-2-8-1,OTU BDI,BDI_OTU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:57:30,9/21/18 11:57,0:00:00,BLRBID-MCN-O-I614-01,Non service-affecting,OTM4-2-8-1,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:57:30,9/21/18 11:57,0:00:00,BLRBID-MCN-O-I614-01,Non service-affecting,OTM2-2-8-11,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/21/2018 11:57:30,9/21/18 12:03,0:05:49,BLRDME-MCM-O-I614-01,Service-affecting,ETH10G-2-10-11,Remote Fault,REM_FLT,No,No,Communication,Remote Fault,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/21/2018 11:57:31,9/21/18 11:57,0:00:25,BLRVNG-MCN-O-I614-01,Non service-affecting,DOC-3-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:57:35,9/21/18 11:58,0:00:26,BLRJYN-MCM-O-I614-01,Non service-affecting,DOC-3-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:57:36,9/21/18 11:58,0:00:32,BLRHLY-MCM-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:57:39,9/21/18 11:58,0:00:28,BLRBID-MCN-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:57:41,9/21/18 11:58,0:00:29,BLRVNG-MCN-O-I614-01,Non service-affecting,DOC-1-2,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:57:43,9/21/18 11:58,0:00:23,BLRJYN-MCM-O-I614-01,Non service-affecting,DOC-2-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:58:05,9/21/18 11:58,0:00:02,BLRDME-MCM-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:58:12,9/21/18 11:58,0:00:28,BLRBID-MCN-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:58:12,9/21/18 11:58,0:00:29,BLRVNG-MCN-O-I614-01,Non service-affecting,DOC-3-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:58:14,9/21/18 11:58,0:00:30,BLRBID-MCN-O-I614-01,Non service-affecting,DOC-2-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/21/2018 11:58:16,9/21/18 11:58,0:00:28,BLRDME-MCM-O-I614-01,Non service-affecting,DOC-1-2,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Major,9/21/2018 11:58:16,9/21/18 11:58,0:00:00,BLRJYN-MCM-O-I614-01,Service-affecting,OPTMON-2-5-2,Loss Of Signal,LOS_OTS,No,No,Communication,Signal Fail,WSS Flex | C-Band w/OPM | 9x1,No
